result	id	features	stage	detail
PASS	ints/wrap-width-boundaries	ints,widths,overflow,comparisons	-	wide=0 exhausted=none depth=fixed
PASS	maps/added-entries-bound	maps,range,evaluation_order	-	wide=1 exhausted=none depth=fixed
PASS	maps/added-entry-count	maps,range,evaluation_order,nondet	membership	enumerated=2 exhibited=2 draws=80 (K=80; no members= pin — no early stop) unexhibited=0 (members in artifacts/coverage/membership/maps/added-entry-count)
PASS	maps/array-key	maps,arrays,keys,comparability	-	wide=0 exhausted=none depth=fixed
PASS	maps/array-key-interface-elem-unhashable/assign	maps,arrays,keys,interfaces,comparability,panic	-	wide=0 exhausted=none depth=fixed
PASS	maps/array-key-interface-elem-unhashable/access-empty	maps,arrays,keys,interfaces,comparability,panic	-	wide=0 exhausted=none depth=fixed
PASS	maps/array-value-copy	maps,arrays,value_copy,assignment	-	wide=0 exhausted=none depth=fixed
PASS	maps/channel-key	maps,channels,keys,identity	-	wide=0 exhausted=none depth=fixed
PASS	maps/clear-during-range	maps,clear,range,evaluation_order	-	wide=1 exhausted=none depth=fixed
PASS	maps/compound-assign-eval-once	maps,assignment,indexing,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	maps/cross-goroutine-delete-noreadd/delete	maps,delete,range,goroutines,channels	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=137326 probes=12399 sites=4133 leaves=2700 maxdepth=17 width=4 backedge=full
PASS	maps/cross-goroutine-delete-noreadd/clear	maps,clear,range,goroutines,channels	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=13917 probes=2949 sites=983 leaves=990 maxdepth=13 width=4 backedge=full
PASS	maps/cross-goroutine-delete-noreadd/other-map	maps,delete,range,goroutines,channels	confluent	|set|=1 certified over all schedules; coverage-observations: observations=1 steps=137371 probes=12399 sites=4133 leaves=2700 maxdepth=17 width=4 backedge=full
PASS	maps/cross-goroutine-delete-readd/drf	maps,delete,range,goroutines,channels,nondet	membership	enumerated=2 exhibited=1 draws=80 (K=80; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/maps/cross-goroutine-delete-readd/drf)
PASS	maps/cross-goroutine-delete-readd/insert	maps,delete,range,goroutines,channels,nondet	membership	enumerated=2 exhibited=2 draws=3 (K=80; stopped at the members=2 pin) unexhibited=0 (members in artifacts/coverage/membership/maps/cross-goroutine-delete-readd/insert)
PASS	maps/cross-goroutine-delete-readd/racy	maps,delete,range,goroutines,channels,race	racy	every enumerated path refuses: coverage-observations: observations=1 steps=690 probes=102 sites=34 leaves=30 maxdepth=9 width=4 backedge=full
PASS	maps/deep-incomparable-insert	maps,keys,interfaces,arrays,slices,comparability,panic	-	wide=0 exhausted=none depth=fixed
PASS	maps/defined-map-value	maps,defined_type,comma_ok,len,conversions,quorum	-	wide=0 exhausted=none depth=fixed
PASS	maps/delete-alias-visible	maps,delete,aliasing,len,comma_ok	-	wide=0 exhausted=none depth=fixed
PASS	maps/delete-during-range	maps,delete,range,evaluation_order	-	wide=1 exhausted=none depth=fixed
PASS	maps/delete-eval-order	maps,delete,evaluation_order,calls,comma_ok,len	-	wide=0 exhausted=none depth=fixed
PASS	maps/delete-existing	maps,delete,comma_ok,len	-	wide=0 exhausted=none depth=fixed
PASS	maps/delete-insert-readd-during-range	maps,delete,range,evaluation_order,nondet	membership	enumerated=2 exhibited=2 draws=8 (K=80; stopped at the members=2 pin) unexhibited=0 (members in artifacts/coverage/membership/maps/delete-insert-readd-during-range)
PASS	maps/delete-interface-dynamic-key	maps,delete,interfaces,keys,typed,comma_ok	-	wide=0 exhausted=none depth=fixed
PASS	maps/delete-interface-key-panic	maps,delete,interfaces,keys,comparability,panic,slices	-	wide=0 exhausted=none depth=fixed
PASS	maps/delete-missing	maps,delete,len,comma_ok	-	wide=0 exhausted=none depth=fixed
PASS	maps/delete-nil-interface-key-panic	maps,nil,delete,interfaces,keys,comparability,panic,slices	-	wide=0 exhausted=none depth=fixed
PASS	maps/delete-nil-key-types	maps,nil,delete,keys,interfaces,pointers,channels,arrays,structs	-	wide=0 exhausted=none depth=fixed
PASS	maps/delete-nil-map	maps,nil,delete,len	-	wide=0 exhausted=none depth=fixed
PASS	maps/delete-nil-value-types	maps,nil,delete,slices,pointers,structs	-	wide=0 exhausted=none depth=fixed
PASS	maps/delete-readd-during-range	maps,delete,range,evaluation_order,nondet	membership	enumerated=3 exhibited=1 draws=80 (K=80; no members= pin — no early stop) unexhibited=2 (members in artifacts/coverage/membership/maps/delete-readd-during-range)
PASS	maps/delete-unreached-during-range	maps,delete,range,evaluation_order	-	wide=1 exhausted=none depth=fixed
FAIL	maps/imported-named-key-unhashable	maps,keys,interfaces,comparability,panic,imports,defined_type	lean-observation	expected status panic, got {"message":"map key hashability for unknown defined type sort.IntSlice","schema":"golean-observation-v1","status":"unsupported"}
PASS	maps/incdec-value-kinds/uint8	maps,indexing,assignment,ints,overflow	-	wide=0 exhausted=none depth=fixed
PASS	maps/incdec-value-kinds/defined	maps,indexing,assignment,ints,defined_type	-	wide=0 exhausted=none depth=fixed
PASS	maps/index-assign-eval-order	maps,assignment,indexing,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	maps/interface-dynamic-type-key	maps,interfaces,keys,comparability	-	wide=0 exhausted=none depth=fixed
PASS	maps/interface-key	maps,interfaces,keys,comparability	-	wide=0 exhausted=none depth=fixed
PASS	maps/interface-key-hash-phrasing/access-empty	maps,keys,interfaces,comparability,panic	-	wide=0 exhausted=none depth=fixed
PASS	maps/interface-key-hash-phrasing/access-nonempty	maps,keys,interfaces,comparability,panic	-	wide=0 exhausted=none depth=fixed
PASS	maps/interface-key-hash-phrasing/access-emptied	maps,keys,interfaces,comparability,panic,delete	-	wide=0 exhausted=none depth=fixed
PASS	maps/interface-key-hash-phrasing/delete-empty	maps,keys,interfaces,comparability,panic,delete	-	wide=0 exhausted=none depth=fixed
PASS	maps/interface-key-hash-phrasing/delete-nonempty	maps,keys,interfaces,comparability,panic,delete	-	wide=0 exhausted=none depth=fixed
PASS	maps/interface-key-hash-phrasing/assign-nonempty	maps,keys,interfaces,comparability,panic	-	wide=0 exhausted=none depth=fixed
PASS	maps/interface-key-hash-phrasing/nil-map-access	maps,keys,interfaces,comparability,panic,nil	-	wide=0 exhausted=none depth=fixed
PASS	maps/interface-key-hash-phrasing/nil-map-delete	maps,keys,interfaces,comparability,panic,nil,delete	-	wide=0 exhausted=none depth=fixed
PASS	maps/interface-key-nested-unhashable/assign	maps,keys,interfaces,structs,comparability,panic	-	wide=0 exhausted=none depth=fixed
PASS	maps/interface-key-nested-unhashable/access-empty	maps,keys,interfaces,structs,comparability,panic	-	wide=0 exhausted=none depth=fixed
PASS	maps/interface-key-nested-unhashable/array-access-nonempty	maps,keys,interfaces,arrays,comparability,panic	-	wide=0 exhausted=none depth=fixed
PASS	maps/interface-slice-key-panic	maps,interfaces,keys,comparability,panic,slices	-	wide=0 exhausted=none depth=fixed
PASS	maps/jitter-draw	maps,range,keys,loops,nondet	membership	enumerated=5 exhibited=5 draws=80 (K=80; no members= pin — no early stop) unexhibited=0 (members in artifacts/coverage/membership/maps/jitter-draw)
PASS	maps/literal-eval-order	maps,literals,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-alias	maps,aliasing,len	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-basic	maps,nil,make,indexing,len	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-bool-keys	maps,bools,keys	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-bool-values	maps,bools,zero_values	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-comma-ok	maps,comma_ok,indexing	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-copy-write	maps,structs,fields,assignment,addressability	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-expr-assign-eval-order	maps,assignment,indexing,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-incdec	maps,assignment,indexing,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-literal-basic	maps,literals,indexing,len	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-literal-bool	maps,literals,bools	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-literal-duplicate-eval-order	maps,literals,keys,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-literal-duplicate-runtime-key	maps,literals,keys	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-literal-empty	maps,literals,empty,equality	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-literal-interface-distinct-dynamic-type	maps,literals,keys,interfaces,typed	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-literal-interface-duplicate-key	maps,literals,keys,interfaces	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-literal-interface-key-panic	maps,literals,keys,interfaces,comparability,panic,slices	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-literal-nan-keys	maps,literals,keys,floats,comparisons	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-nil-assign	maps,nil,panic	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-nil-eq	maps,nil,equality,comma_ok	-	wide=0 exhausted=none depth=fixed
PASS	maps/map-value-inner-write	maps,assignment,indexing,aliasing	-	wide=0 exhausted=none depth=fixed
PASS	maps/named-nil-flows/return	maps,nil,defined_type,equality	-	wide=0 exhausted=none depth=fixed
PASS	maps/named-nil-flows/composite	maps,nil,defined_type,equality,structs	-	wide=0 exhausted=none depth=fixed
PASS	maps/named-nil-flows/literal-elem	maps,nil,defined_type,equality	-	wide=0 exhausted=none depth=fixed
PASS	maps/named-nil-flows/arg	maps,nil,defined_type,equality,calls	-	wide=0 exhausted=none depth=fixed
PASS	maps/named-nil-flows/slice	slices,nil,defined_type,equality	-	wide=0 exhausted=none depth=fixed
PASS	maps/nan-key-clear	maps,floats,keys,clear,division	-	wide=0 exhausted=none depth=fixed
PASS	maps/nan-key-range-aggregate/array	maps,range,floats,arrays,keys	-	wide=1 exhausted=none depth=fixed
PASS	maps/nan-key-range-aggregate/struct	maps,range,floats,structs,keys	-	wide=2 exhausted=none depth=fixed
PASS	maps/nan-key-range-aggregate/interface	maps,range,floats,interfaces,keys	-	wide=1 exhausted=none depth=fixed
PASS	maps/nan-key-range	maps,range,floats,keys	-	wide=1 exhausted=none depth=fixed
PASS	maps/nil-assign-eval-before-panic	maps,nil,assignment,evaluation_order,panic,recover	-	wide=0 exhausted=none depth=fixed
PASS	maps/nil-channel-key	maps,channels,keys,nil,identity	-	wide=0 exhausted=none depth=fixed
PASS	maps/nil-literal-values/func-element	maps,literals,nil,functions	-	wide=0 exhausted=none depth=fixed
PASS	maps/nil-literal-values/defined-pointer-element	maps,literals,nil,pointers,defined_type	-	wide=0 exhausted=none depth=fixed
PASS	maps/nil-literal-values/defined-func-element	maps,literals,nil,functions,defined_type	-	wide=0 exhausted=none depth=fixed
PASS	maps/nil-literal-values/pointer-element	maps,literals,nil,pointers	-	wide=0 exhausted=none depth=fixed
PASS	maps/nil-literal-values/map-element	maps,literals,nil,len	-	wide=0 exhausted=none depth=fixed
PASS	maps/nil-literal-values/slice-element	maps,literals,nil,slices,len	-	wide=0 exhausted=none depth=fixed
PASS	maps/nil-literal-values/defined-slice-element	maps,literals,nil,slices,defined_type,len	-	wide=0 exhausted=none depth=fixed
PASS	maps/nil-literal-values/defined-map-element	maps,literals,nil,defined_type,len	-	wide=0 exhausted=none depth=fixed
PASS	maps/nil-read-key-types	maps,nil,keys,comma_ok,arrays,structs,channels	-	wide=0 exhausted=none depth=fixed
PASS	maps/nil-read-value-types	maps,nil,zero_values,indexing,structs	-	wide=0 exhausted=none depth=fixed
PASS	maps/nil-value-comma-ok	quorum,maps,comma_ok,defined_type,nil	-	wide=0 exhausted=none depth=fixed
PASS	maps/overwrite	maps,assignment,indexing,len	-	wide=0 exhausted=none depth=fixed
PASS	maps/pointer-key	maps,pointers,keys,identity	-	wide=0 exhausted=none depth=fixed
PASS	maps/range-first-key	maps,range,keys,loops,nondet	membership	enumerated=3 exhibited=3 draws=80 (K=80; no members= pin — no early stop) unexhibited=0 (members in artifacts/coverage/membership/maps/range-first-key)
PASS	maps/set-membership	maps,sets,comma_ok,len,literals,quorum	-	wide=0 exhausted=none depth=fixed
PASS	maps/signed-zero-replace-delete	maps,floats,keys,delete,range,division	-	wide=0 exhausted=none depth=fixed
PASS	maps/slice-value-element-write	maps,slices,indexing,assignment,aliasing	-	wide=0 exhausted=none depth=fixed
PASS	maps/struct-key	maps,structs,keys,comparability	-	wide=0 exhausted=none depth=fixed
PASS	maps/struct-key-interface-field-unhashable/assign	maps,structs,keys,interfaces,comparability,panic	-	wide=0 exhausted=none depth=fixed
PASS	maps/struct-key-interface-field-unhashable/access-empty	maps,structs,keys,interfaces,comparability,panic	-	wide=0 exhausted=none depth=fixed
PASS	maps/struct-key-interface-field-unhashable/access-nonempty	maps,structs,keys,interfaces,comparability,panic	-	wide=0 exhausted=none depth=fixed
PASS	maps/struct-key-interface-field-unhashable/delete-nonempty	maps,structs,keys,interfaces,comparability,panic,delete	-	wide=0 exhausted=none depth=fixed
FAIL	maps/tuple-assign-key-eval	maps,multi_assign,evaluation_order,indexing	frontend-export	{"message":"frontend-quarantined: map element as assignment target outside a single assignment","schema":"golean-observation-v1","status":"unsupported"}
FAIL	maps/tuple-map-expr-targets	maps,multi_assign,evaluation_order,calls,indexing	frontend-export	{"message":"frontend-quarantined: map element as assignment target outside a single assignment","schema":"golean-observation-v1","status":"unsupported"}
FAIL	maps/tuple-rhs-before-target-write	maps,multi_assign,evaluation_order,indexing	frontend-export	{"message":"frontend-quarantined: map element as assignment target outside a single assignment","schema":"golean-observation-v1","status":"unsupported"}
FAIL	maps/tuple-swap-values	maps,multi_assign,evaluation_order,indexing	frontend-export	{"message":"frontend-quarantined: map element as assignment target outside a single assignment","schema":"golean-observation-v1","status":"unsupported"}
PASS	maps/update-during-range	maps,range,loops,assignment,keys	-	wide=1 exhausted=none depth=fixed
PASS	methods/alias-promoted-method-expression/promoted	methods,aliases,embedding,functions	-	wide=0 exhausted=none depth=fixed
PASS	methods/alias-promoted-method-expression/direct	methods,aliases,functions	-	wide=0 exhausted=none depth=fixed
PASS	methods/defined-int-receiver	methods,defined_type,ints,calls,conversions,quorum	-	wide=0 exhausted=none depth=fixed
PASS	methods/defined-map-receiver	methods,defined_type,maps,range,comma_ok,quorum	-	wide=2 exhausted=none depth=fixed
PASS	methods/embedded-interface-satisfaction	methods,embedding,interfaces,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/interface-dispatch	methods,interfaces,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/method-expr-call-position/value-receiver	methods,structs,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/method-expr-call-position/pointer-receiver	methods,structs,pointers,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/method-expr-call-position/interface-receiver	methods,interfaces,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/method-expr-call-position/promoted	methods,embedding,structs,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/method-expr-call-position/call-order	methods,structs,evaluation_order,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/method-expression	methods,functions,structs,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/method-value-capture-vs-pointer	methods,pointers,functions,value_copy	-	wide=0 exhausted=none depth=fixed
PASS	methods/method-value-copy	methods,value_copy,functions,structs	-	wide=0 exhausted=none depth=fixed
PASS	methods/method-value-read	methods,functions,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/multi-return-method	methods,defined_type,maps,comma_ok,multi_result,quorum	-	wide=0 exhausted=none depth=fixed
PASS	methods/nil-pointer-method-value	methods,pointers,nil,functions	-	wide=0 exhausted=none depth=fixed
PASS	methods/nil-receiver	methods,nil,pointers,structs,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/nil-receiver-interface-dispatch	methods,interfaces,nil,pointers,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/nil-value-receiver-method-value	methods,pointers,nil,functions,panic	-	wide=0 exhausted=none depth=fixed
PASS	methods/pointer-auto-address	methods,pointers,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/pointer-method-expression	methods,pointers,functions,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/pointer-method-value	methods,pointers,functions,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/pointer-method-value-live	methods,pointers,functions,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/pointer-method-value-read	methods,functions,pointers,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/pointer-receiver-array-element	methods,pointers,arrays,addressability,assignment	-	wide=0 exhausted=none depth=fixed
PASS	methods/pointer-receiver-method-set	methods,interfaces,pointers,type_assertions	-	wide=0 exhausted=none depth=fixed
PASS	methods/pointer-receiver-slice-element	methods,pointers,slices,addressability,assignment	-	wide=0 exhausted=none depth=fixed
PASS	methods/quarantine-embedded/promoted-good	embedding,methods,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/quarantine-embedded/promoted-satisfies	embedding,interfaces,type_assertions,comma_ok	-	wide=0 exhausted=none depth=fixed
FAIL	methods/quarantine-embedded/promoted-call	embedding,methods,calls,strings	frontend-export	{"message":"frontend-quarantined: method main.base.render (package-selector call reflect.TypeOf (package \"reflect\" surface not modeled); satisfaction answers, calls fail closed)","schema":"golean-observation-v1","status":"unsupported"}
PASS	methods/quarantine-interface/satisfies	interfaces,methods,type_assertions,comma_ok	-	wide=0 exhausted=none depth=fixed
PASS	methods/quarantine-interface/dispatch-good	interfaces,methods,calls	-	wide=0 exhausted=none depth=fixed
FAIL	methods/quarantine-interface/dispatch-quarantined	interfaces,methods,calls,strings	frontend-export	{"message":"frontend-quarantined: method main.item.render (package-selector call reflect.TypeOf (package \"reflect\" surface not modeled); satisfaction answers, calls fail closed)","schema":"golean-observation-v1","status":"unsupported"}
PASS	methods/quarantine-pointer-receiver/value-not-satisfies	pointers,interfaces,methods,type_assertions	-	wide=0 exhausted=none depth=fixed
PASS	methods/quarantine-pointer-receiver/pointer-satisfies	pointers,interfaces,methods,type_assertions	-	wide=0 exhausted=none depth=fixed
FAIL	methods/quarantine-pointer-receiver/pointer-call	pointers,methods,calls,strings	frontend-export	{"message":"frontend-quarantined: method main.ptrOnly.render (package-selector call reflect.TypeOf (package \"reflect\" surface not modeled); satisfaction answers, calls fail closed)","schema":"golean-observation-v1","status":"unsupported"}
PASS	methods/quarantine-sibling/good-method	methods,calls,structs	-	wide=0 exhausted=none depth=fixed
PASS	methods/quarantine-sibling/plain-func	functions,calls	-	wide=0 exhausted=none depth=fixed
FAIL	methods/quarantine-sibling/quarantined-call	methods,calls,strings	frontend-export	{"message":"frontend-quarantined: method main.counter.rendered (package-selector call reflect.TypeOf (package \"reflect\" surface not modeled); satisfaction answers, calls fail closed)","schema":"golean-observation-v1","status":"unsupported"}
PASS	methods/recursive-method	methods,recursion,structs,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/recv-implicit-addr-deref/explicit-call-nil	methods,pointers,nil,panic,recover,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/recv-implicit-addr-deref/method-value-nil	methods,pointers,nil,panic,recover,functions	-	wide=0 exhausted=none depth=fixed
PASS	methods/recv-implicit-addr-deref/non-nil-control	methods,pointers,aliasing,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/recv-implicit-addr-deref/sync-recv-nil	sync,mutex,pointers,nil,panic,recover	-	wide=0 exhausted=none depth=fixed
PASS	methods/same-name-method-closures	methods,closures,functions,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/value-auto-deref	methods,pointers,calls	-	wide=0 exhausted=none depth=fixed
PASS	methods/value-receiver-via-pointer-var/addr-of-var	methods,pointers,value_copy	-	wide=0 exhausted=none depth=fixed
PASS	methods/value-receiver-via-pointer-var/addr-of-literal	methods,pointers,literals	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/blank-dep-index	multi_assign,slices,indexing,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/blank-discard-nonint	multi_assign,calls,multi_result	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/call-return-assignment	multi_assign,multi_result,assignment,calls	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/call-write-back/effects-suppressed	multi_assign,calls,multi_result,slices,indexing,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/call-write-back/panic-identity	multi_assign,calls,multi_result,panic,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/call-write-back/nil-field-store	multi_assign,calls,multi_result,pointers,structs,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/call-write-back-order/index-missed-panic	multi_assign,multi_result,calls,indexing,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/call-write-back-order/index-spurious-panic	multi_assign,multi_result,calls,indexing,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/call-write-back-order/global-index	multi_assign,multi_result,calls,indexing,globals,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/call-write-back-order/deref-target	multi_assign,multi_result,calls,pointers,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/call-write-back-order/slice-header-base	multi_assign,multi_result,calls,slices,indexing,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/call-write-back-order/hoisted-control	multi_assign,calls,indexing,globals,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/call-write-back-order-value/index-target	multi_assign,multi_result,calls,closures,indexing,globals,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/call-write-back-order-value/deref-target	multi_assign,multi_result,calls,closures,pointers,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/chain-field-over-index	multi_assign,slices,structs,indexing,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/chain-field-over-index/nil-slice-field	multi_assign,slices,structs,nil,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/chain-field-over-index/array-field	multi_assign,arrays,structs,indexing,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/chain-field-over-index/array-nested	multi_assign,arrays,indexing,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/chain-field-over-index/inner-value-guard	multi_assign,slices,indexing,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/comma-ok-forms/map-oob	multi_assign,maps,comma_ok,slices,indexing,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/comma-ok-forms/assert-nil-field	multi_assign,interfaces,comma_ok,pointers,structs,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/comma-ok-forms/dep-index	multi_assign,maps,comma_ok,slices,indexing,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/deref-target-before-rhs	multi_assign,assignment,evaluation_order,pointers,calls	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/field-nil-store-time	multi_assign,pointers,structs,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/index-target-rhs-call-order	assignment,indexing,evaluation_order,calls,slices	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/lhs-index-eval-order	multi_assign,assignment,evaluation_order,slices,indexing,calls	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/repeated-index-write	multi_assign,assignment,slices,indexing	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/repeated-variable-write	multi_assign,assignment	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/rhs-before-writes	multi_assign,assignment,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/selector-target-before-rhs	multi_assign,assignment,evaluation_order,fields,pointers,calls	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/store-order-plain	multi_assign,pointers,panic,recover,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/target-eval-before-call	multi_assign,multi_result,assignment,evaluation_order,slices,indexing,calls	-	wide=0 exhausted=none depth=fixed
PASS	multi-assign/tuple-assign-order	multi_assign,slices,indexing,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/cross-const	multipackage,imports,constants,iota,conversions	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/cross-func-call	multipackage,imports,calls,functions	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/cross-type-method	multipackage,imports,structs,methods,fields	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/cross-var	multipackage,imports,globals,assignment,pointers,aliasing	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/diamond-import	multipackage,imports,init,globals,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/errors-new/identity-across	stdlib,interfaces,equality,identity,globals,multipackage,imports	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/errors-new/distinct-across	stdlib,interfaces,equality,globals,multipackage,imports	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/errors-new/text-across	stdlib,interfaces,strings,multipackage,imports	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/init-order	multipackage,imports,init,globals,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/init-order-pruned/static	multipackage,imports,init,globals,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/init-order-pruned/dynamic	multipackage,imports,init,globals,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/init-order-pruned-stdlib/seq	multipackage,imports,init,globals,evaluation_order	-	wide=0 exhausted=none depth=fixed
FAIL	multipkg/init-order-staticinit/seq	multipackage,imports,init,globals,evaluation_order	differential	Lean={"schema":"golean-observation-v1","status":"ok","values":[{"kind":"int","tag":"int","value":21}]} Go={"schema":"golean-observation-v1","status":"ok","values":[{"kind":"int","tag":"int","value":12}]} left:  {"schema":"golean-observation-v1","status":"ok","values":[{"kind":"int","tag":"int","value":21}]}\nright: {"schema":"golean-observation-v1","status":"ok","values":[{"kind":"int","tag":"int","value":12}]}
PASS	multipkg/init-order-stdlib/seq	multipackage,imports,init,globals,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/init-order-stdlib/marks	multipackage,imports,init,globals	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/init-order-tiebreak/seq	multipackage,imports,init,globals,evaluation_order	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/inittask-escape	multipackage,imports,init,globals,stdlib	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/inittask-escape-closure	multipackage,imports,init,globals,stdlib	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/inittask-escape-single	imports,init,stdlib	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/mini-raft-twin/elect-propose-commit	multipackage,structs,maps,slices,methods,loops	-	wide=32 exhausted=none depth=128 fixed-probes-after=18,19,22
PASS	multipkg/mini-raft-twin/perturb-rev	multipackage,structs,maps,slices,methods,loops	-	wide=23 exhausted=none depth=128 fixed-probes-after=11,11,13
PASS	multipkg/mini-raft-twin/perturb-picks	multipackage,structs,maps,slices,methods,loops	-	wide=18 exhausted=none depth=128 fixed-probes-after=4,4,6
PASS	multipkg/mini-raft-twin/starve-node	multipackage,structs,maps,slices,methods,loops	-	wide=23 exhausted=none depth=128 fixed-probes-after=11,11,13
PASS	multipkg/mini-raft-twin/duel	multipackage,structs,maps,slices,methods,loops	-	wide=11 exhausted=none depth=64 fixed-probes-after=0,0,1
