pkg	kind	name	loc	refused_calls	supplied_calls	lang_refusals	imported_types	verdict
cedargo/internal/mapset	method	ImmutableMapSet.All	3	-	-	imported-generic-inst:iter.Seq,sig:imported-generic-inst:iter.Seq	-	refused(static)
cedargo/internal/mapset	method	ImmutableMapSet.Slice	3	-	-	-	-	lowers(static)
cedargo/internal/mapset	method	ImmutableMapSet.Len	3	-	-	-	-	lowers(static)
cedargo/internal/mapset	method	ImmutableMapSet.Equal	3	-	-	-	-	lowers(static)
cedargo/internal/mapset	method	ImmutableMapSet.MarshalJSON	3	-	-	-	-	lowers(static)
cedargo/internal/mapset	method	ImmutableMapSet.UnmarshalJSON	9	encoding/json.Unmarshal	-	-	-	refused(static)
cedargo/internal/mapset	func	Make	12	-	fmt.Sprintf	-	-	lowers(static)
cedargo/internal/mapset	func	FromItems	7	-	-	-	-	lowers(static)
cedargo/internal/mapset	method	MapSet.Add	11	-	-	-	-	lowers(static)
cedargo/internal/mapset	method	MapSet.Remove	5	-	-	-	-	lowers(static)
cedargo/internal/mapset	method	MapSet.Contains	4	-	-	-	-	lowers(static)
cedargo/internal/mapset	method	MapSet.Intersects	8	-	-	-	-	lowers(static)
cedargo/internal/mapset	method	MapSet.Iterate	7	-	-	-	-	lowers(static)
cedargo/internal/mapset	method	MapSet.All	9	-	-	sig:imported-generic-inst:iter.Seq	-	refused(static)
cedargo/internal/mapset	method	MapSet.Slice	6	maps.Keys,slices.Collect	-	-	-	refused(static)
cedargo/internal/mapset	method	MapSet.Len	3	-	-	-	-	lowers(static)
cedargo/internal/mapset	method	MapSet.Equal	12	-	-	-	-	lowers(static)
cedargo/internal/mapset	method	MapSet.MarshalJSON	17	bytes.Join,encoding/json.Marshal,slices.Compare,slices.Concat	slices.SortFunc	-	-	refused(static)
cedargo/internal/mapset	method	MapSet.UnmarshalJSON	9	encoding/json.Unmarshal	-	-	-	refused(static)
cedargo/internal/parser	func	MarshalExpr	5	-	bytes.Buffer.String	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	Policy.MarshalCedar	16	bytes.Buffer.WriteRune	-	-	bytes.Buffer	refused(static)
cedargo/internal/parser	func	NewEncoder	3	-	-	-	io.Writer	lowers(static)
cedargo/internal/parser	method	Encoder.Encode	13	bytes.Buffer.Bytes,io.Writer.Write	bytes.Buffer.WriteByte	-	bytes.Buffer,io.Writer	refused(static)
cedargo/internal/parser	func	scopeToNode	21	-	-	-	-	lowers(static)
cedargo/internal/parser	method	Policy.marshalScope	29	-	bytes.Buffer.WriteString	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	func	marshalAnnotation	7	bytes.Buffer.WriteRune	bytes.Buffer.Write,bytes.Buffer.WriteString	-	bytes.Buffer	refused(static)
cedargo/internal/parser	func	marshalEffect	7	-	bytes.Buffer.WriteString	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeVariable.marshalCedar	3	-	bytes.Buffer.WriteString	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	func	marshalCondition	11	-	bytes.Buffer.WriteString	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeValue.marshalCedar	3	-	bytes.Buffer.Write	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	func	marshalChildNode	10	bytes.Buffer.WriteRune	-	-	bytes.Buffer	refused(static)
cedargo/internal/parser	method	NodeTypeNot.marshalCedar	4	bytes.Buffer.WriteRune	-	-	bytes.Buffer	refused(static)
cedargo/internal/parser	method	NodeTypeNegate.marshalCedar	4	bytes.Buffer.WriteRune	-	-	bytes.Buffer	refused(static)
cedargo/internal/parser	func	canMarshalAsIdent	11	-	-	-	-	lowers(static)
cedargo/internal/parser	method	NodeTypeAccess.marshalCedar	12	bytes.Buffer.WriteRune	bytes.Buffer.Write,bytes.Buffer.WriteString	-	bytes.Buffer	refused(static)
cedargo/internal/parser	method	NodeTypeExtensionCall.marshalCedar	20	bytes.Buffer.WriteRune	bytes.Buffer.WriteString	-	bytes.Buffer	refused(static)
cedargo/internal/parser	method	NodeTypeContains.marshalCedar	6	bytes.Buffer.WriteRune	bytes.Buffer.WriteString	-	bytes.Buffer	refused(static)
cedargo/internal/parser	method	NodeTypeContainsAll.marshalCedar	6	bytes.Buffer.WriteRune	bytes.Buffer.WriteString	-	bytes.Buffer	refused(static)
cedargo/internal/parser	method	NodeTypeContainsAny.marshalCedar	6	bytes.Buffer.WriteRune	bytes.Buffer.WriteString	-	bytes.Buffer	refused(static)
cedargo/internal/parser	method	NodeTypeIsEmpty.marshalCedar	4	-	bytes.Buffer.WriteString	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeGetTag.marshalCedar	6	bytes.Buffer.WriteRune	bytes.Buffer.WriteString	-	bytes.Buffer	refused(static)
cedargo/internal/parser	method	NodeTypeHasTag.marshalCedar	6	bytes.Buffer.WriteRune	bytes.Buffer.WriteString	-	bytes.Buffer	refused(static)
cedargo/internal/parser	method	NodeTypeSet.marshalCedar	10	bytes.Buffer.WriteRune	bytes.Buffer.WriteString	-	bytes.Buffer	refused(static)
cedargo/internal/parser	method	NodeTypeRecord.marshalCedar	12	bytes.Buffer.WriteRune	bytes.Buffer.Write,bytes.Buffer.WriteString	-	bytes.Buffer	refused(static)
cedargo/internal/parser	func	marshalInfixBinaryOp	7	bytes.Buffer.WriteRune	bytes.Buffer.WriteString	-	bytes.Buffer	refused(static)
cedargo/internal/parser	method	NodeTypeMult.marshalCedar	4	-	-	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeAdd.marshalCedar	4	-	-	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeSub.marshalCedar	4	-	-	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeLessThan.marshalCedar	4	-	-	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeLessThanOrEqual.marshalCedar	4	-	-	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeGreaterThan.marshalCedar	4	-	-	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeGreaterThanOrEqual.marshalCedar	4	-	-	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeEquals.marshalCedar	4	-	-	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeNotEquals.marshalCedar	4	-	-	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeIn.marshalCedar	4	-	-	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeAnd.marshalCedar	4	-	-	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeOr.marshalCedar	4	-	-	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeHas.marshalCedar	9	-	bytes.Buffer.Write,bytes.Buffer.WriteString	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeIs.marshalCedar	5	-	bytes.Buffer.WriteString	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeIsIn.marshalCedar	7	-	bytes.Buffer.WriteString	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeLike.marshalCedar	5	-	bytes.Buffer.Write,bytes.Buffer.WriteString	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	NodeTypeIf.marshalCedar	8	-	bytes.Buffer.WriteString	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	func	astNodeToMarshalNode	68	-	fmt.Sprintf	-	-	lowers(static)
cedargo/internal/parser	func	IsReservedKeyword	3	slices.Contains	-	-	-	refused(static)
cedargo/internal/parser	method	Token.isEOF	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	Token.isIdent	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	Token.isInt	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	Token.isReservedKeyword	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	Token.isString	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	Token.stringValue	8	strings.TrimPrefix,strings.TrimSuffix	-	-	-	refused(static)
cedargo/internal/parser	method	Token.intValue	3	strconv.ParseInt	-	-	-	refused(static)
cedargo/internal/parser	func	Tokenize	3	bytes.NewBuffer	-	-	-	refused(static)
cedargo/internal/parser	func	TokenizeReader	13	-	-	-	io.Reader	lowers(static)
cedargo/internal/parser	method	Position.String	3	-	fmt.Sprintf	-	-	lowers(static)
cedargo/internal/parser	method	scanner.Init	28	-	-	-	io.Reader	lowers(static)
cedargo/internal/parser	method	scanner.next	79	io.Reader.Read,unicode/utf8.DecodeRune,unicode/utf8.FullRune	bytes.Buffer.Write	-	bytes.Buffer,io.Reader	refused(static)
cedargo/internal/parser	method	scanner.error	4	-	fmt.Errorf	-	-	lowers(static)
cedargo/internal/parser	func	isASCIILetter	3	-	-	-	-	lowers(static)
cedargo/internal/parser	func	isASCIINumber	3	-	-	-	-	lowers(static)
cedargo/internal/parser	func	isIdentRune	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	scanner.scanIdentifier	8	-	-	-	-	lowers(static)
cedargo/internal/parser	method	scanner.scanInteger	6	-	-	-	-	lowers(static)
cedargo/internal/parser	method	scanner.scanHexDigits	11	-	-	-	-	lowers(static)
cedargo/internal/parser	method	scanner.scanEscape	25	-	-	-	-	lowers(static)
cedargo/internal/parser	method	scanner.scanString	16	-	-	-	-	lowers(static)
cedargo/internal/parser	method	scanner.scanComment	27	-	-	-	-	lowers(static)
cedargo/internal/parser	method	scanner.scanOperator	31	-	-	-	-	lowers(static)
cedargo/internal/parser	func	isWhitespace	8	-	-	-	-	lowers(static)
cedargo/internal/parser	method	scanner.nextToken	79	-	bytes.Buffer.Reset	goto(FR-11/20 shapes only)	bytes.Buffer	refused(static)
cedargo/internal/parser	method	scanner.tokenText	17	-	bytes.Buffer.Len,bytes.Buffer.String,bytes.Buffer.Write	-	bytes.Buffer	lowers(static)
cedargo/internal/parser	method	PolicySlice.UnmarshalCedar	20	-	-	-	-	lowers(static)
cedargo/internal/parser	func	NewDecoder	5	-	-	-	io.Reader	lowers(static)
cedargo/internal/parser	method	Decoder.decode	16	-	-	-	io.Reader	lowers(static)
cedargo/internal/parser	method	Decoder.Decode	7	-	-	-	-	lowers(static)
cedargo/internal/parser	method	Policy.UnmarshalCedar	9	-	-	-	-	lowers(static)
cedargo/internal/parser	method	Policy.fromCedar	45	-	-	-	-	lowers(static)
cedargo/internal/parser	func	newParser	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.advance	7	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.peek	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.exact	7	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.skipAtMostOnce	6	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.errorf	8	-	fmt.Errorf	-	-	lowers(static)
cedargo/internal/parser	method	parser.annotations	13	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.annotation	36	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.effect	11	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.principal	43	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.entity	8	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.entityFirstPathPreread	23	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.pathFirstPathPreread	16	-	fmt.Sprintf	-	-	lowers(static)
cedargo/internal/parser	method	parser.path	7	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.action	36	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.entlist	19	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.resource	43	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.conditions	22	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.condition	14	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.expression	31	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.or	17	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.and	17	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.relation	49	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.has	31	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.like	14	strings.TrimPrefix,strings.TrimSuffix	-	-	-	refused(static)
cedargo/internal/parser	method	parser.is	15	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.add	30	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.mult	17	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.unary	40	strconv.ParseInt	-	-	-	refused(static)
cedargo/internal/parser	method	parser.member	17	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.primary	66	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.entityOrExtFun	40	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.expressions	19	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.record	30	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.recordEntry	26	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.parseZeroArgMethodCall	6	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.parseOneArgMethodCall	6	-	-	-	-	lowers(static)
cedargo/internal/parser	method	parser.access	71	-	-	-	-	lowers(static)
cedargo/internal/parser	method	NodeTypeIf.precedenceLevel	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	NodeTypeOr.precedenceLevel	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	NodeTypeAnd.precedenceLevel	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	relationPrecedenceNode.precedenceLevel	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	addPrecedenceNode.precedenceLevel	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	NodeTypeMult.precedenceLevel	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	UnaryNode.precedenceLevel	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	accessPrecedenceNode.precedenceLevel	3	-	-	-	-	lowers(static)
cedargo/internal/parser	method	primaryPrecedenceNode.precedenceLevel	3	-	-	-	-	lowers(static)
cedargo/internal/parser	func	ParsePattern	21	-	-	-	-	lowers(static)
cedargo/internal/rust	func	isGraphemeExtended	6	unicode.Is	-	-	unicode.RangeTable	refused(static)
cedargo/internal/rust	func	isPrintable	43	-	-	-	-	lowers(static)
cedargo/internal/rust	func	check	39	-	-	-	-	lowers(static)
cedargo/internal/rust	func	nextRune	7	unicode/utf8.DecodeRune	fmt.Errorf	-	-	refused(static)
cedargo/internal/rust	func	parseHexEscape	24	-	fmt.Errorf	-	-	lowers(static)
cedargo/internal/rust	func	parseUnicodeEscape	35	unicode/utf8.ValidRune	fmt.Errorf	-	-	refused(static)
cedargo/internal/rust	func	unquote	6	strings.TrimPrefix,strings.TrimSuffix	-	-	-	refused(static)
cedargo/internal/rust	func	Unquote	60	strings.Builder.WriteRune	fmt.Errorf,strings.Builder.String	-	strings.Builder	refused(static)
cedargo/internal/rust	func	IsHexadecimal	3	-	-	-	-	lowers(static)
cedargo/internal/rust	func	lower	1	-	-	-	-	lowers(static)
cedargo/internal/rust	func	IsDecimal	1	-	-	-	-	lowers(static)
cedargo/internal/rust	func	digitVal	9	-	-	-	-	lowers(static)
cedargo/internal/rust	func	escapeRune	26	-	fmt.Sprintf	-	-	lowers(static)
cedargo/internal/rust	func	EscapeString	9	-	-	-	-	lowers(static)
cedargo/internal/rust	func	EscapeCharAll	7	-	-	-	-	lowers(static)
cedargo/types	method	Request.Equal	6	-	-	-	-	lowers(static)
cedargo/types	method	Decision.String	6	-	-	-	-	lowers(static)
cedargo/types	method	Decision.MarshalJSON	1	-	-	-	-	lowers(static)
cedargo/types	method	Decision.UnmarshalJSON	4	-	-	-	-	lowers(static)
cedargo/types	method	DiagnosticError.String	3	-	fmt.Sprintf	-	-	lowers(static)
cedargo/types	method	Boolean.Equal	4	-	-	-	-	lowers(static)
cedargo/types	method	Boolean.String	1	-	-	-	-	lowers(static)
cedargo/types	method	Boolean.MarshalCedar	6	-	-	-	-	lowers(static)
cedargo/types	method	Boolean.hash	6	-	-	-	-	lowers(static)
cedargo/types	func	NewDatetime	3	time.Time.UnixMilli	-	-	time.Time	refused(static)
cedargo/types	func	NewDatetimeFromMillis	3	-	-	-	-	lowers(static)
cedargo/types	func	expectChar	8	-	fmt.Errorf	-	-	lowers(static)
cedargo/types	func	parseUint	12	-	fmt.Errorf,strconv.ParseUint	-	-	lowers(static)
cedargo/types	func	checkValidDay	11	time.Date,time.Time.Date	fmt.Errorf	-	time.Location,time.Month,time.Time	refused(static)
cedargo/types	func	ParseDatetime	137	time.Date,time.Time.Add,time.Time.After,time.Time.Before,time.Time.UnixMilli,unicode.IsDigit	fmt.Errorf	-	time.Duration,time.Location,time.Month,time.Time	refused(static)
cedargo/types	method	Datetime.Equal	4	-	-	-	-	lowers(static)
cedargo/types	method	Datetime.LessThan	7	-	-	-	-	lowers(static)
cedargo/types	method	Datetime.LessThanOrEqual	7	-	-	-	-	lowers(static)
cedargo/types	method	Datetime.MarshalCedar	3	-	-	-	-	lowers(static)
cedargo/types	method	Datetime.String	20	time.Time.Day,time.Time.Format,time.Time.Hour,time.Time.Minute,time.Time.Month,time.Time.Nanosecond,time.Time.Second,time.Time.UTC,time.Time.Year,time.UnixMilli	fmt.Sprintf	-	time.Month,time.Time	refused(static)
cedargo/types	method	Datetime.UnmarshalJSON	9	-	-	-	-	lowers(static)
cedargo/types	method	Datetime.MarshalJSON	8	encoding/json.Marshal	-	-	-	refused(static)
cedargo/types	method	Datetime.Milliseconds	3	-	-	-	-	lowers(static)
cedargo/types	method	Datetime.Time	3	time.Time.UTC,time.UnixMilli	-	-	time.Time	refused(static)
cedargo/types	method	Datetime.hash	3	-	-	-	-	lowers(static)
cedargo/types	func	newDecimal	9	-	fmt.Errorf	-	-	lowers(static)
cedargo/types	func	NewDecimal	21	math.Pow10	fmt.Errorf	-	-	refused(static)
cedargo/types	func	NewDecimalFromInt	3	-	-	-	-	lowers(static)
cedargo/types	func	NewDecimalFromFloat	10	-	fmt.Errorf	-	-	lowers(static)
cedargo/types	method	Decimal.Compare	3	-	cmp.Compare	-	-	lowers(static)
cedargo/types	func	ParseDecimal	35	errors.Is,math.Pow10,strconv.ParseInt,strings.Index	fmt.Errorf,strconv.ParseUint	-	-	refused(static)
cedargo/types	method	Decimal.Equal	4	-	-	-	-	lowers(static)
cedargo/types	method	Decimal.MarshalCedar	1	-	-	-	-	lowers(static)
cedargo/types	method	Decimal.String	20	-	fmt.Sprintf	-	-	lowers(static)
cedargo/types	method	Decimal.UnmarshalJSON	9	-	-	-	-	lowers(static)
cedargo/types	method	Decimal.MarshalJSON	8	encoding/json.Marshal	-	-	-	refused(static)
cedargo/types	method	Decimal.Float	3	-	-	-	-	lowers(static)
cedargo/types	method	Decimal.hash	3	-	-	-	-	lowers(static)
cedargo/types	func	NewDuration	3	time.Duration.Milliseconds	-	-	time.Duration	refused(static)
cedargo/types	func	NewDurationFromMillis	3	-	-	-	-	lowers(static)
cedargo/types	func	ParseDuration	86	strconv.QuoteRune,unicode.IsDigit	fmt.Errorf	-	-	refused(static)
cedargo/types	method	Duration.Equal	4	-	-	-	-	lowers(static)
cedargo/types	method	Duration.LessThan	7	-	-	-	-	lowers(static)
cedargo/types	method	Duration.LessThanOrEqual	7	-	-	-	-	lowers(static)
cedargo/types	method	Duration.MarshalCedar	1	-	-	-	-	lowers(static)
cedargo/types	method	Duration.String	47	-	bytes.Buffer.String,bytes.Buffer.WriteByte,bytes.Buffer.WriteString,strconv.FormatInt	-	bytes.Buffer	lowers(static)
cedargo/types	method	Duration.UnmarshalJSON	9	-	-	-	-	lowers(static)
cedargo/types	method	Duration.MarshalJSON	8	encoding/json.Marshal	-	-	-	refused(static)
cedargo/types	method	Duration.ToDays	3	-	-	-	-	lowers(static)
cedargo/types	method	Duration.ToHours	3	-	-	-	-	lowers(static)
cedargo/types	method	Duration.ToMinutes	3	-	-	-	-	lowers(static)
cedargo/types	method	Duration.ToSeconds	3	-	-	-	-	lowers(static)
cedargo/types	method	Duration.ToMilliseconds	3	-	-	-	-	lowers(static)
cedargo/types	method	Duration.Duration	9	-	-	-	time.Duration	lowers(static)
cedargo/types	method	Duration.hash	3	-	-	-	-	lowers(static)
cedargo/types	method	Entity.MarshalJSON	26	encoding/json.Marshal,strings.Compare	slices.SortFunc	FR-12:range-over-func,FR-13:anon-struct-literal,FR-13:anon-struct-type,imported-generic-inst:iter.Seq	-	refused(static)
cedargo/types	method	Entity.Equal	6	-	-	-	-	lowers(static)
cedargo/types	method	EntityMap.MarshalJSON	7	encoding/json.Marshal,maps.Values,slices.Collect,strings.Compare	slices.SortFunc	-	-	refused(static)
cedargo/types	method	EntityMap.UnmarshalJSON	12	encoding/json.Unmarshal	-	-	-	refused(static)
cedargo/types	method	EntityMap.Clone	3	maps.Clone	-	-	-	refused(static)
cedargo/types	method	EntityMap.Get	4	-	-	-	-	lowers(static)
cedargo/types	func	NewEntityUID	6	-	-	-	-	lowers(static)
cedargo/types	method	EntityUID.IsZero	3	-	-	-	-	lowers(static)
cedargo/types	method	EntityUID.Equal	4	-	-	-	-	lowers(static)
cedargo/types	method	EntityUID.String	3	-	-	-	-	lowers(static)
cedargo/types	method	EntityUID.MarshalCedar	3	-	-	-	-	lowers(static)
cedargo/types	method	EntityUID.UnmarshalCedar	27	strings.Index	-	-	-	refused(static)
cedargo/types	method	EntityUID.UnmarshalJSON	16	encoding/json.Unmarshal	-	-	-	refused(static)
cedargo/types	method	EntityUID.MarshalJSON	8	encoding/json.Marshal	-	-	-	refused(static)
cedargo/types	method	EntityUID.MarshalBinary	3	-	-	-	-	lowers(static)
cedargo/types	method	EntityUID.UnmarshalBinary	3	-	-	-	-	lowers(static)
cedargo/types	method	EntityUID.hash	6	hash.Hash64.Sum64,hash.Hash64.Write,hash/fnv.New64	-	-	hash.Hash64	refused(static)
cedargo/types	method	ImplicitlyMarshaledEntityUID.MarshalJSON	7	encoding/json.Marshal	-	FR-13:anon-struct-literal,FR-13:anon-struct-type	-	refused(static)
cedargo/types	func	NewEntityUIDSet	3	-	-	-	-	lowers(static)
cedargo/types	func	ParseIPAddr	14	net/netip.Addr.BitLen,net/netip.Addr.Zone,net/netip.ParseAddr,net/netip.ParsePrefix,net/netip.PrefixFrom,strings.Count	fmt.Errorf	-	net/netip.Addr,net/netip.Prefix	refused(static)
cedargo/types	method	IPAddr.Equal	4	-	-	-	-	lowers(static)
cedargo/types	method	IPAddr.MarshalCedar	1	-	-	-	-	lowers(static)
cedargo/types	method	IPAddr.String	6	net/netip.Addr.BitLen,net/netip.Addr.String,net/netip.Prefix.Bits,net/netip.Prefix.String	-	-	net/netip.Addr,net/netip.Prefix	refused(static)
cedargo/types	method	IPAddr.Prefix	3	-	-	-	net/netip.Prefix	lowers(static)
cedargo/types	method	IPAddr.IsIPv4	3	net/netip.Addr.Is4	-	-	net/netip.Addr	refused(static)
cedargo/types	method	IPAddr.IsIPv6	3	net/netip.Addr.Is6	-	-	net/netip.Addr	refused(static)
cedargo/types	method	IPAddr.IsLoopback	23	net/netip.Addr.Is4In6,net/netip.Addr.IsLoopback,net/netip.Prefix.Addr,net/netip.Prefix.Masked	-	-	net/netip.Addr,net/netip.Prefix	refused(static)
cedargo/types	method	IPAddr.Addr	3	net/netip.Prefix.Addr	-	-	net/netip.Addr,net/netip.Prefix	refused(static)
cedargo/types	method	IPAddr.IsMulticast	30	net/netip.Addr.Is4In6,net/netip.Addr.IsMulticast,net/netip.Prefix.Bits	-	-	net/netip.Addr,net/netip.Prefix	refused(static)
cedargo/types	method	IPAddr.Contains	3	net/netip.Prefix.Bits,net/netip.Prefix.Contains	-	-	net/netip.Addr,net/netip.Prefix	refused(static)
cedargo/types	method	IPAddr.UnmarshalJSON	9	-	-	-	-	lowers(static)
cedargo/types	method	IPAddr.MarshalJSON	16	encoding/json.Marshal,net/netip.Addr.BitLen,net/netip.Addr.String,net/netip.Prefix.Addr,net/netip.Prefix.Bits	-	-	net/netip.Addr,net/netip.Prefix	refused(static)
cedargo/types	method	IPAddr.hash	7	hash.Hash64.Sum64,hash.Hash64.Write,hash/fnv.New64,net/netip.Prefix.MarshalBinary	-	-	hash.Hash64,net/netip.Prefix	refused(static)
cedargo/types	func	UnmarshalJSON	89	bytes.NewBuffer,encoding/json.Decoder.Decode,encoding/json.Decoder.UseNumber,encoding/json.NewDecoder,encoding/json.Number.Int64,encoding/json.Unmarshal	fmt.Errorf	-	encoding/json.Decoder,encoding/json.Number	refused(static)
cedargo/types	func	unmarshalExtensionValue	42	encoding/json.Unmarshal,errors.Join	-	-	-	refused(static)
cedargo/types	method	Long.Equal	4	-	-	-	-	lowers(static)
cedargo/types	method	Long.LessThan	7	-	-	-	-	lowers(static)
cedargo/types	method	Long.LessThanOrEqual	7	-	-	-	-	lowers(static)
cedargo/types	method	Long.String	1	-	fmt.Sprint	-	-	lowers(static)
cedargo/types	method	Long.MarshalCedar	3	-	-	-	-	lowers(static)
cedargo/types	method	Long.hash	3	-	-	-	-	lowers(static)
cedargo/types	func	NewPattern	24	-	fmt.Sprintf	-	-	lowers(static)
