noodler/frontier/named-result-shadow-typeswitch	artifacts/choice-trace-before/wire/noodler__frontier__named-result-shadow-typeswitch.json	namedResultShadowTypeSwitch	-	default;default;default;default;default;default
noodler/frontier/pointer-to-pointer-chains	artifacts/choice-trace-before/wire/noodler__frontier__pointer-to-pointer-chains.json	pointerToPointerChains	-	default;default;default;default;default;default
noodler/frontier/promoted-method-expression	artifacts/choice-trace-before/wire/noodler__frontier__promoted-method-expression.json	promotedMethodExpression	-	default;default;default;default;default;default
noodler/frontier/promoted-method-expression-ptr	artifacts/choice-trace-before/wire/noodler__frontier__promoted-method-expression-ptr.json	promotedMethodExpressionPtr	-	default;default;default;default;default;default
noodler/frontier/promoted-ptr-method-addressable	artifacts/choice-trace-before/wire/noodler__frontier__promoted-ptr-method-addressable.json	promotedPtrMethodAddressable	-	default;default;default;default;default;default
noodler/frontier/promoted-through-pointer-nonstruct	artifacts/choice-trace-before/wire/noodler__frontier__promoted-through-pointer-nonstruct.json	promotedThroughPointerNonStruct	-	default;default;default;default;default;default
noodler/frontier/self-shadow-define	artifacts/choice-trace-before/wire/noodler__frontier__self-shadow-define.json	selfShadowDefine	-	default;default;default;default;default;default
noodler/frontier/short-circuit-alloc-make	artifacts/choice-trace-before/wire/noodler__frontier__short-circuit-alloc-make.json	shortCircuitAllocMake	2	default;default;default;default;default;default
noodler/frontier/short-circuit-alloc-new	artifacts/choice-trace-before/wire/noodler__frontier__short-circuit-alloc-new.json	shortCircuitAllocNew	1	default;default;default;default;default;default
noodler/frontier/short-circuit-iface-method-value	artifacts/choice-trace-before/wire/noodler__frontier__short-circuit-iface-method-value.json	shortCircuitIfaceMethodValue	1	default;default;default;default;default;default
noodler/frontier/short-circuit-map-literal	artifacts/choice-trace-before/wire/noodler__frontier__short-circuit-map-literal.json	shortCircuitMapLiteral	1	default;default;default;default;default;default
noodler/frontier/short-circuit-slice-literal	artifacts/choice-trace-before/wire/noodler__frontier__short-circuit-slice-literal.json	shortCircuitSliceLiteral	1	default;default;default;default;default;default
noodler/frontier/short-circuit-splat-call	artifacts/choice-trace-before/wire/noodler__frontier__short-circuit-splat-call.json	shortCircuitSplatCall	1	default;default;default;default;default;default
noodler/frontier/string-switch-fallthrough-labels	artifacts/choice-trace-before/wire/noodler__frontier__string-switch-fallthrough-labels.json	stringSwitchFallthroughLabels	-	default;default;default;default;default;default
noodler/frontier/struct-pointer-field-chain	artifacts/choice-trace-before/wire/noodler__frontier__struct-pointer-field-chain.json	structPointerFieldChain	-	default;default;default;default;default;default
noodler/frontier/switch-init-tuple	artifacts/choice-trace-before/wire/noodler__frontier__switch-init-tuple.json	switchInitTuple	-	default;default;default;default;default;default
noodler/frontier/type-switch-guard-call	artifacts/choice-trace-before/wire/noodler__frontier__type-switch-guard-call.json	typeSwitchGuardCall	-	default;default;default;default;default;default
noodler/frontier/var-multi-local	artifacts/choice-trace-before/wire/noodler__frontier__var-multi-local.json	varMultiLocal	-	default;default;default;default;default;default
noodler/generics/infer-mixed-untyped	artifacts/choice-trace-before/wire/noodler__generics__infer-mixed-untyped.json	inferMixedUntypedConstants	-	default;default;default;default;default;default
noodler/generics/infer-rune-int	artifacts/choice-trace-before/wire/noodler__generics__infer-rune-int.json	inferRuneAndInt	-	default;default;default;default;default;default
noodler/generics/zero-of-type-params	artifacts/choice-trace-before/wire/noodler__generics__zero-of-type-params.json	zeroOfTypeParams	-	default;default;default;default;default;default
noodler/generics/zero-nil-kinds	artifacts/choice-trace-before/wire/noodler__generics__zero-nil-kinds.json	zeroNilKinds	-	default;default;default;default;default;default
noodler/generics/instantiate-with-interface	artifacts/choice-trace-before/wire/noodler__generics__instantiate-with-interface.json	instantiateWithInterface	-	default;default;default;default;default;default
noodler/generics/tilde-defined-type	artifacts/choice-trace-before/wire/noodler__generics__tilde-defined-type.json	tildeConstraintDefinedType	-	default;default;default;default;default;default
noodler/generics/generic-stack	artifacts/choice-trace-before/wire/noodler__generics__generic-stack.json	genericStackOps	-	default;9;1;5;47062;45548
noodler/generics/generic-func-value	artifacts/choice-trace-before/wire/noodler__generics__generic-func-value.json	genericFuncValue	-	default;default;default;default;default;default
noodler/generics/conversion-in-body	artifacts/choice-trace-before/wire/noodler__generics__conversion-in-body.json	conversionInGenericBody	-	default;default;default;default;default;default
noodler/generics/type-switch-in-generic	artifacts/choice-trace-before/wire/noodler__generics__type-switch-in-generic.json	typeSwitchInGeneric	-	default;default;default;default;default;default
noodler/generics/embedded-generic-promotion	artifacts/choice-trace-before/wire/noodler__generics__embedded-generic-promotion.json	embeddedGenericPromotion	-	default;9;1;5;47062;45548
noodler/generics/generic-alias	artifacts/choice-trace-before/wire/noodler__generics__generic-alias.json	genericAlias	-	default;default;default;default;default;default
noodler/generics/min-defined-string	artifacts/choice-trace-before/wire/noodler__generics__min-defined-string.json	minDefinedString	-	default;default;default;default;default;default
noodler/generics/method-constraint-call	artifacts/choice-trace-before/wire/noodler__generics__method-constraint-call.json	methodConstraintCall	-	default;default;default;default;default;default
noodler/generics/type-param-map-key-value	artifacts/choice-trace-before/wire/noodler__generics__type-param-map-key-value.json	typeParamMapKeyValue	-	default;9;1;5;47062;45548
noodler/generics/generic-recursion	artifacts/choice-trace-before/wire/noodler__generics__generic-recursion.json	genericRecursion	-	default;default;default;default;default;default
noodler/generics/comparable-array-of-iface	artifacts/choice-trace-before/wire/noodler__generics__comparable-array-of-iface.json	comparableArrayOfIface	-	default;default;default;default;default;default
noodler/generics/generic-swap	artifacts/choice-trace-before/wire/noodler__generics__generic-swap.json	genericSwap	-	default;default;default;default;default;default
noodler/generics/core-type-string	artifacts/choice-trace-before/wire/noodler__generics__core-type-string.json	coreTypeString	-	default;default;default;default;default;default
noodler/goroutines/handoff-write-before-send	artifacts/choice-trace-before/wire/noodler__goroutines__handoff-write-before-send.json	handoffWriteBeforeSend	-	default;9,8,7,6,5,4;1,3,5;5,5,5;47062,17241,28876,43750;45548,4010,42376
noodler/goroutines/fifo-one-sender	artifacts/choice-trace-before/wire/noodler__goroutines__fifo-one-sender.json	fifoFromOneSender	-	default;9,8,7,6,5,4,3,2,1,0;1,3,5,7,9,2,4,6,8,0;5,5,5,5,5,5,5,5;47062,17241,28876,43750,15194,49395,23194,43254,9513,31674,16891,46322,48508,4896,44218,28684,13594,1567,27860;45548,4010,42376,18520,53319,16971,27516,38438,7281,33498,29351,49938,42482,40450,61504,34554,5354,61997,38926
noodler/goroutines/close-broadcast	artifacts/choice-trace-before/wire/noodler__goroutines__close-broadcast.json	closeBroadcast	-	default;9,8,7,6,5,4,3,2,1,0;1,3,5,7,9,2,4,6,8,0;5,5,5,5,5,5,5,5;47062,17241,28876,43750,15194,49395,23194,43254,9513,31674,16891,46322,48508,4896,44218,28684,13594,1567,27860,25141,14699,15757,19422,56162,37437,22448,3876,40608,9553,6048,26527,42258,56348,53445,23694,5722;45548,4010,42376,18520,53319,16971,27516,38438,7281,33498,29351,49938,42482,40450,61504,34554,5354,61997,38926,27463,6056,51174,39660,27994,12013,59686,47063,35114,16911,57411,51798,45524,30045,51110,24315,19449,19841,19132,42120,50900,26687
noodler/goroutines/worker-pool-sum	artifacts/choice-trace-before/wire/noodler__goroutines__worker-pool-sum.json	workerPoolSum	-	default;9,8,7,6,5,4,3,2,1,0;1,3,5,7,9,2,4,6,8,0;5,5,5,5,5,5,5,5;47062,17241,28876,43750,15194,49395,23194,43254,9513,31674,16891,46322,48508,4896,44218,28684,13594,1567,27860,25141,14699,15757,19422,56162,37437,22448,3876,40608,9553,6048,26527,42258,56348,53445,23694,5722,49866,13674,24796,10013,1279,15844,51850,41400,7629,50454,56052,44805,28975,8866,25514,58600,56188,6082,54301,20776,60886,179,18807,44038,43081,19222,34284,40501,64871,25759,56499,47224,46754,21031,2466,19229,29425,40108,43143,1156,46313,10566,27311,60933,25985,7595,34231,30274,27410,53617,29752,59635,43064,15486,63382,4888,19967,17750,40257,62690,43893,35396,1307,33056,18473,29408,33182,65098;45548,4010,42376,18520,53319,16971,27516,38438,7281,33498,29351,49938,42482,40450,61504,34554,5354,61997,38926,27463,6056,51174,39660,27994,12013,59686,47063,35114,16911,57411,51798,45524,30045,51110,24315,19449,19841,19132,42120,50900,26687,25260,10531,39583,52700,60260,17456,60191,43274,63422,30155,11473,33086,5884,46504,38169,23378,11867,51115,56834,65026,48398,18850,37909,56741,36465,29283,32812,8304,30737,49315,21364,32938,4709,51634,32016,60622,10638,4981,65016,51378,52961,6270,53530,41575,5566,41482,1645,4086,37438,48413,56281,26767,37843,56133,21822,36338,22794,25457,42624,52845,56739,32074,35149,23148,1192,62606,6531
noodler/goroutines/once-across-goroutines	artifacts/choice-trace-before/wire/noodler__goroutines__once-across-goroutines.json	onceAcrossGoroutines	-	default;9,8,7,6,5,4,3,2,1,0;1,3,5,7,9,2,4,6,8,0;5,5,5,5,5,5,5,5;47062,17241,28876,43750,15194,49395,23194,43254,9513,31674,16891,46322,48508,4896,44218,28684,13594,1567,27860,25141,14699,15757,19422,56162,37437,22448,3876,40608,9553,6048,26527,42258,56348,53445,23694,5722,49866,13674,24796,10013,1279,15844,51850,41400,7629,50454,56052,44805,28975,8866,25514,58600,56188;45548,4010,42376,18520,53319,16971,27516,38438,7281,33498,29351,49938,42482,40450,61504,34554,5354,61997,38926,27463,6056,51174,39660,27994,12013,59686,47063,35114,16911,57411,51798,45524,30045,51110,24315,19449,19841,19132,42120,50900,26687,25260,10531,39583,52700,60260,17456,60191,43274,63422,30155,11473,33086,5884,46504,38169
noodler/goroutines/mutex-counter	artifacts/choice-trace-before/wire/noodler__goroutines__mutex-counter.json	mutexCounter	-	default;9,8,7,6,5,4,3,2,1,0;1,3,5,7,9,2,4,6,8,0;5,5,5,5,5,5,5,5;47062,17241,28876,43750,15194,49395,23194,43254,9513,31674,16891,46322,48508,4896,44218,28684,13594,1567,27860,25141,14699,15757,19422,56162,37437,22448,3876,40608,9553,6048,26527,42258,56348,53445,23694,5722,49866,13674,24796,10013,1279,15844,51850,41400,7629,50454,56052,44805,28975,8866,25514,58600,56188,6082,54301,20776,60886,179,18807,44038,43081,19222,34284,40501,64871,25759,56499,47224,46754,21031,2466,19229,29425,40108,43143,1156,46313,10566,27311,60933,25985,7595,34231,30274,27410,53617,29752,59635,43064,15486,63382,4888,19967,17750,40257,62690,43893,35396,1307,33056,18473,29408,33182,65098,30478,19517,17684,33779,15598,57708,54394,42496,52499,47001,64785,42601,58715,36340,11241,16312,63606,19580,36679,60177,4867,11137,60290,4440,53830,25268,33860,43317,42748,57203,28350,25750,41998,13739,49655,11359,8398,15924,57950,11877,15717,64573,31268,49282,4799,15906,32461,9681,22109,23641,34562,3321,34413,35721,35842,40487,45100,20809,52578,31926,61046,41393,16922,54843,53513,59069,20570,29209,10072,51744,47213,12518,14276,31173,27411,43275,50053,9300,10129,28897,63326,1042,41458,61975,60449,40278,18772,7225,21096,52454,11520,56661,404,51097,7264,6625,43437,13896,16906,31774,23734,20707,16334,60873,24871,48180,48536,38065,39673,58593,64926,11841,49676,7813,38514,64238,15764,8289,29078,26460,55353,38309,2073,48528,38235,21019,33982,8010,21741,23800,5422,63316,31355,41799,13385,37029,8314,19786,27481,55211,43281,25379,19783,30183,63501,13441,20231,24244,18709,5595,60734,27465,48242,36621,34235,54350,43452,4186,12887,31356,29246,49829,47753,45632,3617,22413,5208,54710,58237,30976,4302,3474,4756,43763,57972,7632,54926,48219,1506,843,12173,38732,55403,18735,26000,32449,58140,51441,45305,42858,10277,57190,44357,49187,22070,16705,40466,50763,13229,16288,18961,5743,52888,55740,1977,9906,1491,36329,27963,28153,31447,32189,32967,2482,57002,11703,15439,61359,45631,6135,42380,1685,25458,56844,10255,38290,47845,60232,3372,33743,12358,7608,30737,38214,46432,32786,18770,25026,44159,62583,60337,60267,33759,31538,13875,60709,39243,6039,35007,31171,17163,61451,20103,34838,23737,7982,64457,54576,57239,7954,31939,38401,2552,41681,52647,36795,64562,38507,31856,38796,6707,6912,42359,65011,14355,53863,52270,35061,12329,52879,21977,44569,30443,18342,62081,65123,39710,24948,4079,33452,36826,45278,60715,42693,7289,19584,17952,8444,16736,3684,35972,20221,13811,7095,3181,42909,62759,32175,47555,46157,31993,19196,39827,59308,16106,27426,47346,60901,39507,30483,34820,9971,38537,8363,56506,29397,15343,56041,48449,16413,5590,55227,23561,17037,53564,14176,57799,18765,32619,48481,34548,64341,61721,52700,61302,16519,1105,17236,64030,13118,17160,33786,1994,6275,41736,10476,9550,46381,13312,6405,23323,24461,4863,23333,934,54457,8623,3005,56704,7504,31814,41692,49531,24784,32214;45548,4010,42376,18520,53319,16971,27516,38438,7281,33498,29351,49938,42482,40450,61504,34554,5354,61997,38926,27463,6056,51174,39660,27994,12013,59686,47063,35114,16911,57411,51798,45524,30045,51110,24315,19449,19841,19132,42120,50900,26687,25260,10531,39583,52700,60260,17456,60191,43274,63422,30155,11473,33086,5884,46504,38169,23378,11867,51115,56834,65026,48398,18850,37909,56741,36465,29283,32812,8304,30737,49315,21364,32938,4709,51634,32016,60622,10638,4981,65016,51378,52961,6270,53530,41575,5566,41482,1645,4086,37438,48413,56281,26767,37843,56133,21822,36338,22794,25457,42624,52845,56739,32074,35149,23148,1192,62606,6531,51919,54056,57110,56582,30916,25811,63158,42791,33058,9163,51528,55075,53854,56409,16274,45374,19699,49451,48402,31070,50450,13550,34261,58674,62843,17573,42353,40414,3226,5575,3671,29150,61112,35447,20481,9926,54336,33821,58391,55168,46565,45834,12210,2542,10242,23676,16768,41635,8982,31887,21745,40330,19095,20298,35983,10099,31235,64679,46058,22761,10222,6807,1667,52134,38917,43905,17036,65374,45494,65279,37616,6569,21912,61301,44367,25025,60879,17623,16668,14456,36258,27070,55972,3528,23684,37554,3518,63515,48394,43675,45630,57600,40591,21960,8785,60257,20788,11445,7793,1998,26917,4206,10822,33825,1037,1369,33540,63376,24632,35466,44426,22479,37019,6305,28161,60794,56690,7000,15090,5868,6893,22108,37909,60048,31835,5042,3129,55919,23193,3600,47957,34714,64108,13190,12392,46812,28409,17950,35892,53928,5049,36032,45202,34159,49278,45999,55737,12880,828,49596,3582,2126,62101,63153,20242,35188,44974,44213,26589,30570,11707,38592,4549,2292,54316,45434,2559,41029,29035,27532,19676,50034,7649,49727,40142,37755,43474,7382,17046,45488,50728,64487,10821,57227,30008,48082,61240,58619,8878,11779,10875,4353,22828,41288,63672,42865,31545,9747,19872,7349,8135,14733,7226,49351,44765,44414,16475,63879,45385,47324,831,32932,20622,21787,45714,33678,32392,22637,59335,3705,25873,59646,63452,19287,62688,13866,12179,20784,21115,15004,11229,45172,64578,48758,44011,1978,23424,22332,23563,5945,44113,10564,62579,58953,44803,48139,21347,44571,46453,35119,57505,14934,9832,10503,50120,36829,61192,46343,62627,14981,50012,55132,11221,39991,37844,29130,11149,15848,22475,36755,32534,41319,29237,13495,25041,8380,256,59278,49595,58772,13666,6850,16424,39827,49384,20439,63475,18354,29037,52294,26662,50223,1713,2952,31812,35864,50102,29052,18654,54846,57849,13711,34634,31152,42414,7652,60180,15492,27149,4566,61044,45358,65500,44631,45472,8671,5297,38993,24177,8319,40770,32569,64455,5116,52766,60347,6424,8473,59226,7612,19553,63567,7682,50497,1470,12445,63235,43241,37335,16002
noodler/goroutines/rwmutex-readers	artifacts/choice-trace-before/wire/noodler__goroutines__rwmutex-readers.json	rwMutexReaders	-	default;9,8,7,6,5,4,3,2,1,0;1,3,5,7,9,2,4,6,8,0;5,5,5,5,5,5,5,5;47062,17241,28876,43750,15194,49395,23194,43254,9513,31674,16891,46322,48508,4896,44218,28684,13594,1567,27860,25141,14699,15757,19422,56162,37437,22448,3876,40608,9553,6048,26527,42258,56348,53445,23694,5722,49866,13674,24796,10013,1279,15844;45548,4010,42376,18520,53319,16971,27516,38438,7281,33498,29351,49938,42482,40450,61504,34554,5354,61997,38926,27463,6056,51174,39660,27994,12013,59686,47063,35114,16911,57411,51798,45524,30045,51110,24315,19449,19841,19132,42120,50900,26687,25260,10531,39583,52700
noodler/goroutines/waitgroup-deadlock	artifacts/choice-trace-before/wire/noodler__goroutines__waitgroup-deadlock.json	waitGroupDeadlock	-	default;default;default;default;default;default
noodler/goroutines/mutex-double-lock-deadlock	artifacts/choice-trace-before/wire/noodler__goroutines__mutex-double-lock-deadlock.json	mutexDoubleLockDeadlock	-	default;default;default;default;default;default
noodler/goroutines/leaked-goroutine	artifacts/choice-trace-before/wire/noodler__goroutines__leaked-goroutine.json	leakedGoroutineOnReturn	-	default;9,8,7;1,3;5,5;47062,17241,28876;45548,4010
noodler/goroutines/directional-params	artifacts/choice-trace-before/wire/noodler__goroutines__directional-params.json	directionalParams	-	default;9,8,7,6,5,4,3,2,1,0;1,3,5,7,9,2,4,6,8,0;5,5,5,5,5,5,5,5;47062,17241,28876,43750,15194,49395,23194,43254,9513,31674,16891,46322,48508,4896,44218,28684,13594,1567,27860,25141,14699,15757,19422,56162;45548,4010,42376,18520,53319,16971,27516,38438,7281,33498,29351,49938,42482,40450,61504,34554,5354,61997,38926,27463,6056,51174,39660,27994
noodler/goroutines/pipeline-three-stages	artifacts/choice-trace-before/wire/noodler__goroutines__pipeline-three-stages.json	pipelineThreeStages	-	default;9,8,7,6,5,4,3,2,1,0;1,3,5,7,9,2,4,6,8,0;5,5,5,5,5,5,5,5;47062,17241,28876,43750,15194,49395,23194,43254,9513,31674,16891,46322,48508,4896,44218,28684,13594,1567,27860,25141,14699,15757,19422,56162,37437,22448,3876,40608,9553,6048,26527,42258,56348,53445,23694,5722,49866,13674,24796,10013,1279,15844,51850,41400,7629,50454,56052,44805,28975,8866,25514,58600,56188,6082,54301,20776,60886,179,18807;45548,4010,42376,18520,53319,16971,27516,38438,7281,33498,29351,49938,42482,40450,61504,34554,5354,61997,38926,27463,6056,51174,39660,27994,12013,59686,47063,35114,16911,57411,51798,45524,30045,51110,24315,19449,19841,19132,42120,50900,26687,25260,10531,39583,52700,60260,17456,60191,43274,63422,30155,11473,33086,5884,46504,38169,23378,11867,51115
noodler/goroutines/semaphore-total	artifacts/choice-trace-before/wire/noodler__goroutines__semaphore-total.json	semaphoreTotal	-	default;9,8,7,6,5,4,3,2,1,0;1,3,5,7,9,2,4,6,8,0;5,5,5,5,5,5,5,5;47062,17241,28876,43750,15194,49395,23194,43254,9513,31674,16891,46322,48508,4896,44218,28684,13594,1567,27860,25141,14699,15757,19422,56162,37437,22448,3876,40608,9553,6048,26527,42258,56348,53445,23694,5722,49866,13674,24796,10013,1279,15844,51850,41400,7629,50454,56052,44805,28975,8866,25514,58600,56188,6082,54301,20776,60886,179,18807,44038,43081,19222,34284,40501,64871,25759,56499,47224,46754,21031,2466,19229,29425,40108,43143,1156,46313,10566,27311,60933,25985,7595,34231,30274,27410,53617,29752,59635,43064,15486,63382;45548,4010,42376,18520,53319,16971,27516,38438,7281,33498,29351,49938,42482,40450,61504,34554,5354,61997,38926,27463,6056,51174,39660,27994,12013,59686,47063,35114,16911,57411,51798,45524,30045,51110,24315,19449,19841,19132,42120,50900,26687,25260,10531,39583,52700,60260,17456,60191,43274,63422,30155,11473,33086,5884,46504,38169,23378,11867,51115,56834,65026,48398,18850,37909,56741,36465,29283,32812,8304,30737,49315,21364,32938,4709,51634,32016,60622,10638,4981,65016,51378,52961,6270,53530,41575,5566,41482,1645,4086,37438,48413,56281,26767,37843
noodler/goroutines/lockstep-transcript	artifacts/choice-trace-before/wire/noodler__goroutines__lockstep-transcript.json	lockstepTranscript	-	default;9,8,7,6,5,4,3,2,1,0;1,3,5,7,9,2,4,6,8,0;5,5,5,5,5,5,5,5;47062,17241,28876,43750,15194,49395,23194,43254,9513,31674,16891,46322;45548,4010,42376,18520,53319,16971,27516,38438,7281,33498,29351,49938
noodler/goroutines/goroutine-panic-under-wait	artifacts/choice-trace-before/wire/noodler__goroutines__goroutine-panic-under-wait.json	goroutinePanicUnderWait	-	default;9,8,7,6;1,3,5,7;5,5,5,5;47062,17241,28876,43750;45548,4010,42376
noodler/goroutines/child-blocked-nil-channel	artifacts/choice-trace-before/wire/noodler__goroutines__child-blocked-nil-channel.json	childBlockedOnNilChannel	-	default;9,8,7;1,3;5,5;47062,17241,28876;45548,4010
noodler/gostmt/args-evaluated-at-spawn	artifacts/choice-trace-before/wire/noodler__gostmt__args-evaluated-at-spawn.json	goArgsEvaluatedAtSpawn	-	default;9,8,7,6,5,4;1,3,5,7,9,2;5,5,5,5,5,5,5;47062,17241,28876,43750;45548,4010,42376
noodler/gostmt/method-receiver-at-spawn	artifacts/choice-trace-before/wire/noodler__gostmt__method-receiver-at-spawn.json	goMethodReceiverAtSpawn	-	default;9,8,7,6;1,3,5,7;5,5,5,5;47062,17241,28876,43750;45548,4010,42376
noodler/gostmt/func-value-at-spawn	artifacts/choice-trace-before/wire/noodler__gostmt__func-value-at-spawn.json	goFuncValueAtSpawn	-	default;9,8,7,6;1,3,5,7;5,5,5,5;47062,17241,28876,43750;45548,4010,42376
noodler/gostmt/closure-reads-after-sync	artifacts/choice-trace-before/wire/noodler__gostmt__closure-reads-after-sync.json	goClosureReadsAfterSync	-	default;9,8,7,6,5,4,3,2,1,0;1,3,5,7,9,2,4;5,5,5,5,5,5,5;47062,17241,28876,43750,15194,49395,23194;45548,4010,42376,18520,53319,16971,27516
noodler/gostmt/pointer-method	artifacts/choice-trace-before/wire/noodler__gostmt__pointer-method.json	goPointerMethod	-	default;9,8,7,6,5,4,3,2,1,0;1,3,5,7,9,2,4,6,8,0;5,5,5,5,5,5,5,5;47062,17241,28876,43750,15194,49395,23194,43254,9513,31674,16891,46322,48508,4896,44218,28684,13594,1567,27860,25141,14699,15757,19422,56162;45548,4010,42376,18520,53319,16971,27516,38438,7281,33498,29351,49938,42482,40450,61504,34554,5354,61997,38926,27463,6056,51174,39660,27994
noodler/gostmt/splat-args	artifacts/choice-trace-before/wire/noodler__gostmt__splat-args.json	goSplatArgs	-	default;9,8,7,6,5,4;1,3,5,7,9,2;5,5,5,5,5,5,5;47062,17241,28876,43750;45548,4010,42376
noodler/gostmt/from-map	artifacts/choice-trace-before/wire/noodler__gostmt__from-map.json	goFromMap	-	default;9,8,7,6;1,3,5,7;5,5,5,5;47062,17241,28876,43750;45548,4010,42376
noodler/gostmt/arg-panics-in-parent	artifacts/choice-trace-before/wire/noodler__gostmt__arg-panics-in-parent.json	goArgPanicsInParent	-	default;default;default;default;default;default
noodler/gotchas/goto-over-defer	artifacts/choice-trace-before/wire/noodler__gotchas__goto-over-defer.json	gotoOverDefer	1	default;default;default;default;default;default
noodler/gotchas/goto-over-defer-taken	artifacts/choice-trace-before/wire/noodler__gotchas__goto-over-defer-taken.json	gotoOverDefer	0	default;default;default;default;default;default
noodler/gotchas/return-inside-deferred-closure	artifacts/choice-trace-before/wire/noodler__gotchas__return-inside-deferred-closure.json	returnInsideDeferredClosure	-	default;default;default;default;default;default
noodler/gotchas/once-panicking-counts-as-done	artifacts/choice-trace-before/wire/noodler__gotchas__once-panicking-counts-as-done.json	oncePanickingCountsAsDone	-	default;default;default;default;default;default
noodler/gotchas/array-through-channel-copies	artifacts/choice-trace-before/wire/noodler__gotchas__array-through-channel-copies.json	arrayThroughChannelCopies	-	default;default;default;default;default;default
noodler/gotchas/array-in-interface-copies	artifacts/choice-trace-before/wire/noodler__gotchas__array-in-interface-copies.json	arrayInInterfaceCopies	-	default;default;default;default;default;default
noodler/gotchas/byte-arithmetic-wraps	artifacts/choice-trace-before/wire/noodler__gotchas__byte-arithmetic-wraps.json	byteArithmeticWraps	-	default;default;default;default;default;default
noodler/gotchas/rune-arithmetic-wraps	artifacts/choice-trace-before/wire/noodler__gotchas__rune-arithmetic-wraps.json	runeArithmeticWraps	-	default;default;default;default;default;default
noodler/gotchas/struct-array-in-interface	artifacts/choice-trace-before/wire/noodler__gotchas__struct-array-in-interface.json	structArrayInInterface	-	default;default;default;default;default;default
noodler/gotchas/method-value-from-field-path	artifacts/choice-trace-before/wire/noodler__gotchas__method-value-from-field-path.json	methodValueFromFieldPath	-	default;default;default;default;default;default
noodler/gotchas/defer-in-loop-with-break	artifacts/choice-trace-before/wire/noodler__gotchas__defer-in-loop-with-break.json	deferInLoopWithBreak	-	default;default;default;default;default;default
noodler/gotchas/defer-after-recover-path	artifacts/choice-trace-before/wire/noodler__gotchas__defer-after-recover-path.json	deferAfterRecoverPath	-	default;default;default;default;default;default
noodler/gotchas/closure-sees-reassignment	artifacts/choice-trace-before/wire/noodler__gotchas__closure-sees-reassignment.json	closureSeesReassignment	-	default;default;default;default;default;default
noodler/gotchas/nil-checks-after-make	artifacts/choice-trace-before/wire/noodler__gotchas__nil-checks-after-make.json	nilChecksAfterMake	-	default;default;default;default;default;default
noodler/gotchas/shared-pointer-via-map	artifacts/choice-trace-before/wire/noodler__gotchas__shared-pointer-via-map.json	sharedPointerViaMap	-	default;default;default;default;default;default
noodler/gotchas/shadowed-inner-define	artifacts/choice-trace-before/wire/noodler__gotchas__shadowed-inner-define.json	shadowedInnerDefine	-	default;default;default;default;default;default
noodler/ifaces/switch-typed-constant	artifacts/choice-trace-before/wire/noodler__ifaces__switch-typed-constant.json	switchInterfaceTypedConstant	-	default;default;default;default;default;default
noodler/ifaces/switch-nil	artifacts/choice-trace-before/wire/noodler__ifaces__switch-nil.json	switchInterfaceNil	-	default;default;default;default;default;default
noodler/ifaces/nan-in-interface	artifacts/choice-trace-before/wire/noodler__ifaces__nan-in-interface.json	nanInInterface	-	default;default;default;default;default;default
noodler/ifaces/array-of-slice-compare	artifacts/choice-trace-before/wire/noodler__ifaces__array-of-slice-compare.json	arrayOfSliceCompare	-	default;default;default;default;default;default
noodler/ifaces/struct-with-map-compare	artifacts/choice-trace-before/wire/noodler__ifaces__struct-with-map-compare.json	structWithMapCompare	-	default;default;default;default;default;default
noodler/ifaces/promoted-value-nil	artifacts/choice-trace-before/wire/noodler__ifaces__promoted-value-nil.json	promotedValueMethodThroughNil	-	default;default;default;default;default;default
noodler/ifaces/promoted-pointer-nil-ok	artifacts/choice-trace-before/wire/noodler__ifaces__promoted-pointer-nil-ok.json	promotedPointerMethodThroughNilOK	-	default;default;default;default;default;default
noodler/ifaces/promoted-pointer-nil-read	artifacts/choice-trace-before/wire/noodler__ifaces__promoted-pointer-nil-read.json	promotedPointerMethodThroughNilRead	-	default;default;default;default;default;default
noodler/ifaces/promoted-satisfies	artifacts/choice-trace-before/wire/noodler__ifaces__promoted-satisfies.json	promotedSatisfiesInterface	-	default;default;default;default;default;default
noodler/ifaces/mv-iface-nil-create	artifacts/choice-trace-before/wire/noodler__ifaces__mv-iface-nil-create.json	methodValueFromInterfaceNilPtrCreate	-	default;default;default;default;default;default
noodler/ifaces/mv-iface-nil-call	artifacts/choice-trace-before/wire/noodler__ifaces__mv-iface-nil-call.json	methodValueFromInterfaceNilPtrCall	-	default;9;1;5;47062;45548
noodler/ifaces/iface-dispatch-value-nil	artifacts/choice-trace-before/wire/noodler__ifaces__iface-dispatch-value-nil.json	ifaceDispatchValueMethodNilPtr	-	default;9;1;5;47062;45548
noodler/ifaces/iface-dispatch-value-nil-recovered	artifacts/choice-trace-before/wire/noodler__ifaces__iface-dispatch-value-nil-recovered.json	ifaceDispatchValueMethodNilPtrRecovered	-	default;9;1;5;47062;45548
noodler/ifaces/iface-param-value-nil	artifacts/choice-trace-before/wire/noodler__ifaces__iface-param-value-nil.json	ifaceParamValueMethodNilPtr	-	default;9;1;5;47062;45548
noodler/ifaces/global-iface-value-nil	artifacts/choice-trace-before/wire/noodler__ifaces__global-iface-value-nil.json	globalIfaceValueMethodNilPtr	-	default;9;1;5;47062;45548
